iterations,train_loss,test_loss,Accuracy,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
6,0.26632744307611506,0.4878063499927521,0.8800551470588235,14.724120140075684,False,0,0,7,dc3737ea,ceef88bfe3dd4782a1a937757d3dac35,2023-01-30_10-34-20,1675074860,234.24744606018066,47605,ML-RefVm-847530,10.0.0.15,131.3638880252838,0,7,0.01132512092590332
7,0.15532073948313208,0.36640812894877267,0.9181985294117647,14.617154121398926,False,0,0,8,dc3737ea,ceef88bfe3dd4782a1a937757d3dac35,2023-01-30_10-34-34,1675074874,248.8646001815796,47605,ML-RefVm-847530,10.0.0.15,145.98104214668274,0,8,0.01132512092590332
8,0.108695684183462,0.3568460555637584,0.9246323529411765,14.087061166763306,False,0,0,9,dc3737ea,ceef88bfe3dd4782a1a937757d3dac35,2023-01-30_10-34-49,1675074889,262.9516613483429,47605,ML-RefVm-847530,10.0.0.15,160.06810331344604,0,9,0.01132512092590332
9,0.09505170499723331,0.3235640964087318,0.9356617647058824,13.962766408920288,False,0,0,10,dc3737ea,ceef88bfe3dd4782a1a937757d3dac35,2023-01-30_10-35-02,1675074902,276.9144277572632,47605,ML-RefVm-847530,10.0.0.15,174.03086972236633,0,10,0.01132512092590332
10,0.05479314558061899,0.328585345955456,0.9315257352941176,14.063206434249878,False,0,0,11,dc3737ea,ceef88bfe3dd4782a1a937757d3dac35,2023-01-30_10-35-17,1675074917,290.97763419151306,47605,ML-RefVm-847530,10.0.0.15,188.0940761566162,0,11,0.01132512092590332
11,0.03801531578395881,0.3019201330402318,0.9379595588235294,13.923706769943237,False,0,0,12,dc3737ea,ceef88bfe3dd4782a1a937757d3dac35,2023-01-30_10-35-30,1675074930,304.9013409614563,47605,ML-RefVm-847530,10.0.0.15,202.01778292655945,0,12,0.01132512092590332
12,0.0320445760792377,0.2756452656844083,0.9443933823529411,14.304771661758423,False,0,0,13,dc3737ea,ceef88bfe3dd4782a1a937757d3dac35,2023-01-30_10-35-45,1675074945,319.2061126232147,47605,ML-RefVm-847530,10.0.0.15,216.32255458831787,0,13,0.01132512092590332
13,0.03957798085449373,0.2874264068463269,0.9375,14.146683931350708,False,0,0,14,dc3737ea,ceef88bfe3dd4782a1a937757d3dac35,2023-01-30_10-35-59,1675074959,333.35279655456543,47605,ML-RefVm-847530,10.0.0.15,230.46923851966858,0,14,0.01132512092590332
14,0.03288178387846725,0.2874647681327427,0.9462316176470589,14.652415990829468,False,0,0,15,dc3737ea,ceef88bfe3dd4782a1a937757d3dac35,2023-01-30_10-36-14,1675074974,348.0052125453949,47605,ML-RefVm-847530,10.0.0.15,245.12165451049805,0,15,0.01132512092590332
15,0.027588232548213472,0.2772804919411154,0.9430147058823529,14.403311014175415,False,0,0,16,dc3737ea,ceef88bfe3dd4782a1a937757d3dac35,2023-01-30_10-36-28,1675074988,362.4085235595703,47605,ML-RefVm-847530,10.0.0.15,259.52496552467346,0,16,0.01132512092590332
16,0.0239052407571352,0.28146038949489594,0.9453125,14.501245021820068,False,0,0,17,dc3737ea,ceef88bfe3dd4782a1a937757d3dac35,2023-01-30_10-36-42,1675075002,376.9097685813904,47605,ML-RefVm-847530,10.0.0.15,274.02621054649353,0,17,0.01132512092590332
17,0.026573763155907978,0.5652682185173035,0.9076286764705882,14.232945680618286,False,0,0,18,dc3737ea,ceef88bfe3dd4782a1a937757d3dac35,2023-01-30_10-36-57,1675075017,391.14271426200867,47605,ML-RefVm-847530,10.0.0.15,288.2591562271118,0,18,0.01132512092590332
18,0.034855518252680115,0.29702674290713144,0.9439338235294118,14.063525676727295,False,0,0,19,dc3737ea,ceef88bfe3dd4782a1a937757d3dac35,2023-01-30_10-37-11,1675075031,405.20623993873596,47605,ML-RefVm-847530,10.0.0.15,302.3226819038391,0,19,0.01132512092590332
19,0.01581943202215959,0.25720154406393275,0.9545036764705882,13.945754051208496,False,0,0,20,dc3737ea,ceef88bfe3dd4782a1a937757d3dac35,2023-01-30_10-37-25,1675075045,419.15199398994446,47605,ML-RefVm-847530,10.0.0.15,316.2684359550476,0,20,0.01132512092590332
20,0.012532348018687437,0.32318784208858714,0.9439338235294118,14.167121171951294,False,0,0,21,dc3737ea,ceef88bfe3dd4782a1a937757d3dac35,2023-01-30_10-37-39,1675075059,433.31911516189575,47605,ML-RefVm-847530,10.0.0.15,330.4355571269989,0,21,0.01132512092590332
21,0.014678583302370766,0.2383442262516302,0.953125,14.385549306869507,False,0,0,22,dc3737ea,ceef88bfe3dd4782a1a937757d3dac35,2023-01-30_10-37-53,1675075073,447.70466446876526,47605,ML-RefVm-847530,10.0.0.15,344.8211064338684,0,22,0.01132512092590332
22,0.006357063429758829,0.22961071769104285,0.9545036764705882,14.203290939331055,False,0,0,23,dc3737ea,ceef88bfe3dd4782a1a937757d3dac35,2023-01-30_10-38-07,1675075087,461.9079554080963,47605,ML-RefVm-847530,10.0.0.15,359.02439737319946,0,23,0.01132512092590332
23,0.006464698018652259,0.22264446230495677,0.9549632352941176,14.395758628845215,False,0,0,24,dc3737ea,ceef88bfe3dd4782a1a937757d3dac35,2023-01-30_10-38-22,1675075102,476.3037140369415,47605,ML-RefVm-847530,10.0.0.15,373.4201560020447,0,24,0.01132512092590332
24,0.006268712742181093,0.23162615562186523,0.9526654411764706,14.373122692108154,False,0,0,25,dc3737ea,ceef88bfe3dd4782a1a937757d3dac35,2023-01-30_10-38-36,1675075116,490.6768367290497,47605,ML-RefVm-847530,10.0.0.15,387.79327869415283,0,25,0.01132512092590332
