iterations,train_loss,test_loss,Accuracy,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
0,2.9071018088097667,2.9092297554016113,0.07766544117647059,30.663585901260376,False,,,1,1c51c46d,e0042817c4e442f4964b26cc8bfa3123,2023-01-30_10-44-13,1675075453,30.663585901260376,58169,ML-RefVm-847530,10.0.0.15,30.663585901260376,0,1,0.00461578369140625
0,2.8671047640781775,2.7753062107983757,0.09512867647058823,31.889646768569946,False,0,0,1,1c51c46d,e0042817c4e442f4964b26cc8bfa3123,2023-01-30_10-47-56,1675075676,62.55323266983032,61708,ML-RefVm-847530,10.0.0.15,31.889646768569946,0,1,0.012535572052001953
1,2.420966288622688,2.212393886902753,0.3249080882352941,23.357380867004395,False,0,0,2,1c51c46d,e0042817c4e442f4964b26cc8bfa3123,2023-01-30_10-48-19,1675075699,85.91061353683472,61708,ML-RefVm-847530,10.0.0.15,55.24702763557434,0,2,0.012535572052001953
2,1.6623595719243967,1.3581096985760857,0.5799632352941176,23.180634260177612,False,0,0,3,1c51c46d,e0042817c4e442f4964b26cc8bfa3123,2023-01-30_10-48-42,1675075722,109.09124779701233,61708,ML-RefVm-847530,10.0.0.15,78.42766189575195,0,3,0.012535572052001953
