iterations,train_loss,test_loss,Accuracy,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
0,2.897656842774036,2.827988442252664,0.10431985294117647,74.54805850982666,False,,,1,b80a3266,31778489fcac4612b43b186cdf937d43,2023-01-30_14-18-29,1675088309,74.54805850982666,26175,ML-RefVm-847530,10.0.0.15,74.54805850982666,0,1,0.0033111572265625
0,2.805216438630048,2.59331836419947,0.08318014705882353,79.16439723968506,False,0,0,1,b80a3266,31778489fcac4612b43b186cdf937d43,2023-01-30_14-27-08,1675088828,153.71245574951172,26239,ML-RefVm-847530,10.0.0.15,79.16439723968506,0,1,0.00628352165222168
1,2.1874617969288543,2.1591354889028214,0.32674632352941174,60.167922258377075,False,0,0,2,b80a3266,31778489fcac4612b43b186cdf937d43,2023-01-30_14-28-08,1675088888,213.8803780078888,26239,ML-RefVm-847530,10.0.0.15,139.33231949806213,0,2,0.00628352165222168
2,1.6428879569558537,1.4483455419540405,0.5284926470588235,57.67635154724121,True,0,0,3,b80a3266,31778489fcac4612b43b186cdf937d43,2023-01-30_14-29-06,1675088946,271.55672955513,26239,ML-RefVm-847530,10.0.0.15,197.00867104530334,0,3,0.00628352165222168
