iterations,train_loss,test_loss,Accuracy,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
0,2.95805435554654,2.9155093641842114,0.07674632352941177,7.629637718200684,False,,,1,5ebf52d5,af48c81d2e814046988e550f67928416,2023-01-30_10-28-39,1675074519,7.629637718200684,45325,ML-RefVm-847530,10.0.0.15,7.629637718200684,0,1,0.0036499500274658203
0,2.9658566970451203,2.942225021474502,0.07306985294117647,7.561480760574341,False,0,0,1,5ebf52d5,af48c81d2e814046988e550f67928416,2023-01-30_10-30-08,1675074608,15.191118478775024,45325,ML-RefVm-847530,10.0.0.15,7.561480760574341,0,1,0.0036499500274658203
1,2.760420551487044,2.6609273377586815,0.13419117647058823,7.518315553665161,False,0,0,2,5ebf52d5,af48c81d2e814046988e550f67928416,2023-01-30_10-30-16,1675074616,22.709434032440186,45325,ML-RefVm-847530,10.0.0.15,15.079796314239502,0,2,0.0036499500274658203
2,2.3642868621676576,2.3376161911908317,0.19806985294117646,7.875250339508057,False,0,0,3,5ebf52d5,af48c81d2e814046988e550f67928416,2023-01-30_10-30-23,1675074623,30.584684371948242,45325,ML-RefVm-847530,10.0.0.15,22.95504665374756,0,3,0.0036499500274658203
