iterations,train_loss,test_loss,Accuracy,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
0,2.8932240663790236,2.7834324415992286,0.11856617647058823,91.98502898216248,False,,,1,fb3344d4,914290390a2e4e1084e8c972a7405a19,2023-01-30_14-15-31,1675088131,91.98502898216248,26238,ML-RefVm-847530,10.0.0.15,91.98502898216248,0,1,0.0047588348388671875
0,2.890069143444884,3.0671349693747127,0.07261029411764706,90.84843921661377,False,0,0,1,fb3344d4,914290390a2e4e1084e8c972a7405a19,2023-01-30_14-22-52,1675088572,182.83346819877625,26239,ML-RefVm-847530,10.0.0.15,90.84843921661377,0,1,0.00628352165222168
1,2.3739178297566434,2.0124499727697933,0.30514705882352944,88.67852520942688,False,0,0,2,fb3344d4,914290390a2e4e1084e8c972a7405a19,2023-01-30_14-24-21,1675088661,271.5119934082031,26239,ML-RefVm-847530,10.0.0.15,179.52696442604065,0,2,0.00628352165222168
2,1.618218040933796,1.4457032750634586,0.5372242647058824,88.18066573143005,False,0,0,3,fb3344d4,914290390a2e4e1084e8c972a7405a19,2023-01-30_14-25-49,1675088749,359.6926591396332,26239,ML-RefVm-847530,10.0.0.15,267.7076301574707,0,3,0.00628352165222168
