iterations,train_loss,test_loss,Accuracy,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
0,2.914365707659254,2.908292560016408,0.07996323529411764,16.210986852645874,False,,,1,a001c2bf,b12af22ab28e4dfc8458d90b54cc98d5,2023-01-30_10-29-02,1675074542,16.210986852645874,45371,ML-RefVm-847530,10.0.0.15,16.210986852645874,0,1,0.0051229000091552734
0,2.912746513591093,2.884439426309922,0.09972426470588236,16.33659839630127,False,0,0,1,a001c2bf,b12af22ab28e4dfc8458d90b54cc98d5,2023-01-30_10-30-21,1675074621,32.547585248947144,47597,ML-RefVm-847530,10.0.0.15,16.33659839630127,0,1,0.01349020004272461
1,2.605592456518435,2.4461280037375057,0.15900735294117646,14.264724493026733,False,0,0,2,a001c2bf,b12af22ab28e4dfc8458d90b54cc98d5,2023-01-30_10-30-36,1675074636,46.81230974197388,47597,ML-RefVm-847530,10.0.0.15,30.601322889328003,0,2,0.01349020004272461
2,2.2574673353456984,2.176163336809944,0.2775735294117647,15.061166048049927,False,0,0,3,a001c2bf,b12af22ab28e4dfc8458d90b54cc98d5,2023-01-30_10-30-51,1675074651,61.873475790023804,47597,ML-RefVm-847530,10.0.0.15,45.66248893737793,0,3,0.01349020004272461
