iterations,train_loss,test_loss,Accuracy,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
0,2.8693727885975555,2.8703742027282715,0.09696691176470588,29.153223991394043,False,,,1,08f1a104,a2488a560e2e4a5c953f0254c9db6f3f,2023-01-30_10-42-55,1675075375,29.153223991394043,58167,ML-RefVm-847530,10.0.0.15,29.153223991394043,0,1,0.00518798828125
0,2.8952447526595173,2.9162036110373104,0.10615808823529412,29.73621392250061,False,0,0,1,08f1a104,a2488a560e2e4a5c953f0254c9db6f3f,2023-01-30_10-45-07,1675075507,58.88943791389465,61722,ML-RefVm-847530,10.0.0.15,29.73621392250061,0,1,0.010331153869628906
1,2.6466914345236385,2.348584062912885,0.17417279411764705,27.753117561340332,False,0,0,2,08f1a104,a2488a560e2e4a5c953f0254c9db6f3f,2023-01-30_10-45-35,1675075535,86.64255547523499,61722,ML-RefVm-847530,10.0.0.15,57.48933148384094,0,2,0.010331153869628906
2,1.9142685240390254,1.6421682343763464,0.4342830882352941,28.170308589935303,False,0,0,3,08f1a104,a2488a560e2e4a5c953f0254c9db6f3f,2023-01-30_10-46-03,1675075563,114.81286406517029,61722,ML-RefVm-847530,10.0.0.15,85.65964007377625,0,3,0.010331153869628906
