iterations,train_loss,test_loss,Accuracy,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
0,2.8781990443958954,2.8187166803023396,0.10018382352941177,25.51621103286743,False,,,1,a57d2f27,633f2f7524324605afec8ab5c5e6abca,2023-01-31_07-43-55,1675151035,25.51621103286743,2495,ML-RefVm-847530,10.0.0.15,25.51621103286743,0,1,0.0049037933349609375
0,2.914702438840679,3.024046687518849,0.07720588235294118,29.05612587928772,False,0,0,1,a57d2f27,633f2f7524324605afec8ab5c5e6abca,2023-01-31_07-45-28,1675151128,54.57233691215515,5021,ML-RefVm-847530,10.0.0.15,29.05612587928772,0,1,0.01172494888305664
1,2.7807036007151886,2.4692577334011303,0.2035845588235294,23.70185899734497,False,0,0,2,a57d2f27,633f2f7524324605afec8ab5c5e6abca,2023-01-31_07-45-52,1675151152,78.27419590950012,5021,ML-RefVm-847530,10.0.0.15,52.75798487663269,0,2,0.01172494888305664
2,1.8695236374350155,1.5140559112324434,0.5078125,23.56384825706482,False,0,0,3,a57d2f27,633f2f7524324605afec8ab5c5e6abca,2023-01-31_07-46-15,1675151175,101.83804416656494,5021,ML-RefVm-847530,10.0.0.15,76.32183313369751,0,3,0.01172494888305664
0,2.8625725344115613,2.7291359059950886,0.09926470588235294,19.48644185066223,False,0,0,1,a57d2f27,633f2f7524324605afec8ab5c5e6abca,2023-01-31_07-47-49,1675151269,121.32448601722717,8326,ML-RefVm-847530,10.0.0.15,19.48644185066223,0,1,0.008237123489379883
1,2.389167963289747,2.2346200662500717,0.2693014705882353,20.75208592414856,False,0,0,2,a57d2f27,633f2f7524324605afec8ab5c5e6abca,2023-01-31_07-48-09,1675151289,142.07657194137573,8326,ML-RefVm-847530,10.0.0.15,40.23852777481079,0,2,0.008237123489379883
2,1.7654324395983827,1.5540085610221415,0.5294117647058824,21.39857268333435,False,0,0,3,a57d2f27,633f2f7524324605afec8ab5c5e6abca,2023-01-31_07-48-31,1675151311,163.47514462471008,8326,ML-RefVm-847530,10.0.0.15,61.63710045814514,0,3,0.008237123489379883
3,1.0507285548191445,1.0128427814034855,0.7426470588235294,17.77338671684265,False,0,0,4,a57d2f27,633f2f7524324605afec8ab5c5e6abca,2023-01-31_07-48-48,1675151328,181.24853134155273,8326,ML-RefVm-847530,10.0.0.15,79.4104871749878,0,4,0.008237123489379883
4,0.6128278859690124,0.715049238765941,0.8046875,17.216792345046997,False,0,0,5,a57d2f27,633f2f7524324605afec8ab5c5e6abca,2023-01-31_07-49-06,1675151346,198.46532368659973,8326,ML-RefVm-847530,10.0.0.15,96.62727952003479,0,5,0.008237123489379883
5,0.3680439328446108,0.8376659750938416,0.8157169117647058,21.22167444229126,False,0,0,6,a57d2f27,633f2f7524324605afec8ab5c5e6abca,2023-01-31_07-49-27,1675151367,219.686998128891,8326,ML-RefVm-847530,10.0.0.15,117.84895396232605,0,6,0.008237123489379883
6,0.5012271087251458,0.6342166399254519,0.8419117647058824,20.72081232070923,False,0,0,7,a57d2f27,633f2f7524324605afec8ab5c5e6abca,2023-01-31_07-49-48,1675151388,240.40781044960022,8326,ML-RefVm-847530,10.0.0.15,138.56976628303528,0,7,0.008237123489379883
7,0.30731560903437,0.3499315337223165,0.9122242647058824,18.22423028945923,False,0,0,8,a57d2f27,633f2f7524324605afec8ab5c5e6abca,2023-01-31_07-50-06,1675151406,258.63204073905945,8326,ML-RefVm-847530,10.0.0.15,156.7939965724945,0,8,0.008237123489379883
8,0.12435218699130357,0.3897703237393323,0.9117647058823529,14.062227010726929,False,0,0,9,a57d2f27,633f2f7524324605afec8ab5c5e6abca,2023-01-31_07-50-20,1675151420,272.6942677497864,8326,ML-RefVm-847530,10.0.0.15,170.85622358322144,0,9,0.008237123489379883
