iterations,train_loss,test_loss,Accuracy,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
0,2.8179286881989123,2.576690267114078,0.10110294117647059,64.09055233001709,False,,,1,2f585a4c,fa8aef57ccf5454ea2cabf6e40a7580b,2023-01-29_18-48-14,1675018094,64.09055233001709,38111,ML-RefVm-847530,10.0.0.15,64.09055233001709,0,1,0.0064122676849365234
0,2.877383405087041,2.765844597535975,0.11856617647058823,64.05780911445618,False,0,0,1,2f585a4c,fa8aef57ccf5454ea2cabf6e40a7580b,2023-01-29_18-53-49,1675018429,128.14836144447327,43165,ML-RefVm-847530,10.0.0.15,64.05780911445618,0,1,0.013492584228515625
1,2.35044286999048,1.989004927522996,0.3203125,61.09582829475403,False,0,0,2,2f585a4c,fa8aef57ccf5454ea2cabf6e40a7580b,2023-01-29_18-54-51,1675018491,189.2441897392273,43165,ML-RefVm-847530,10.0.0.15,125.1536374092102,0,2,0.013492584228515625
2,1.5621181539460725,1.6300350217258228,0.5785845588235294,60.84489941596985,False,0,0,3,2f585a4c,fa8aef57ccf5454ea2cabf6e40a7580b,2023-01-29_18-55-51,1675018551,250.08908915519714,43165,ML-RefVm-847530,10.0.0.15,185.99853682518005,0,3,0.013492584228515625
