iterations,train_loss,test_loss,Accuracy,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
0,2.8943398700040928,2.8744533202227425,0.1015625,21.257803678512573,False,,,1,455c1ef9,f2cfced0e7c640d098086fd804b7f3ec,2023-01-30_10-29-42,1675074582,21.257803678512573,45373,ML-RefVm-847530,10.0.0.15,21.257803678512573,0,1,0.0058193206787109375
0,2.9082561848210355,2.96046677757712,0.0822610294117647,22.926576375961304,False,0,0,1,455c1ef9,f2cfced0e7c640d098086fd804b7f3ec,2023-01-30_10-31-14,1675074674,44.18438005447388,47597,ML-RefVm-847530,10.0.0.15,22.926576375961304,0,1,0.01349020004272461
1,2.6975197464812037,2.4520958451663746,0.15716911764705882,20.648319482803345,False,0,0,2,455c1ef9,f2cfced0e7c640d098086fd804b7f3ec,2023-01-30_10-31-34,1675074694,64.83269953727722,47597,ML-RefVm-847530,10.0.0.15,43.57489585876465,0,2,0.01349020004272461
2,2.13822682464824,1.8155890422708847,0.4333639705882353,17.464038133621216,False,0,0,3,455c1ef9,f2cfced0e7c640d098086fd804b7f3ec,2023-01-30_10-31-52,1675074712,82.29673767089844,47597,ML-RefVm-847530,10.0.0.15,61.038933992385864,0,3,0.01349020004272461
0,2.889677730261111,2.87089942483341,0.09191176470588236,19.79011082649231,False,0,0,1,455c1ef9,f2cfced0e7c640d098086fd804b7f3ec,2023-01-30_10-32-32,1675074752,102.08684849739075,50812,ML-RefVm-847530,10.0.0.15,19.79011082649231,0,1,0.01317739486694336
1,2.474115918664371,2.3348803099463966,0.22196691176470587,16.82993173599243,False,0,0,2,455c1ef9,f2cfced0e7c640d098086fd804b7f3ec,2023-01-30_10-32-49,1675074769,118.91678023338318,50812,ML-RefVm-847530,10.0.0.15,36.62004256248474,0,2,0.01317739486694336
2,2.0011752469866884,1.9329824307385612,0.37545955882352944,16.61756920814514,False,0,0,3,455c1ef9,f2cfced0e7c640d098086fd804b7f3ec,2023-01-30_10-33-06,1675074786,135.53434944152832,50812,ML-RefVm-847530,10.0.0.15,53.23761177062988,0,3,0.01317739486694336
3,1.3736865602287591,1.192237187834347,0.6227022058823529,16.346759796142578,False,0,0,4,455c1ef9,f2cfced0e7c640d098086fd804b7f3ec,2023-01-30_10-33-22,1675074802,151.8811092376709,50812,ML-RefVm-847530,10.0.0.15,69.58437156677246,0,4,0.01317739486694336
4,0.8526398212301964,1.0715509267414318,0.6824448529411765,14.829392194747925,False,0,0,5,455c1ef9,f2cfced0e7c640d098086fd804b7f3ec,2023-01-30_10-33-37,1675074817,166.71050143241882,50812,ML-RefVm-847530,10.0.0.15,84.41376376152039,0,5,0.01317739486694336
5,0.682005847785987,0.9954497323316687,0.7173713235294118,16.26850652694702,False,0,0,6,455c1ef9,f2cfced0e7c640d098086fd804b7f3ec,2023-01-30_10-33-53,1675074833,182.97900795936584,50812,ML-RefVm-847530,10.0.0.15,100.68227028846741,0,6,0.01317739486694336
6,0.47634390288708256,0.6285634005770964,0.8138786764705882,15.689799547195435,False,0,0,7,455c1ef9,f2cfced0e7c640d098086fd804b7f3ec,2023-01-30_10-34-09,1675074849,198.66880750656128,50812,ML-RefVm-847530,10.0.0.15,116.37206983566284,0,7,0.01317739486694336
7,0.2529308337206934,0.4670813855002908,0.8791360294117647,12.250656366348267,False,0,0,8,455c1ef9,f2cfced0e7c640d098086fd804b7f3ec,2023-01-30_10-34-21,1675074861,210.91946387290955,50812,ML-RefVm-847530,10.0.0.15,128.6227262020111,0,8,0.01317739486694336
8,0.17027775008304447,0.44866987449281354,0.8892463235294118,12.219651699066162,False,0,0,9,455c1ef9,f2cfced0e7c640d098086fd804b7f3ec,2023-01-30_10-34-33,1675074873,223.1391155719757,50812,ML-RefVm-847530,10.0.0.15,140.84237790107727,0,9,0.01317739486694336
