iterations,train_loss,test_loss,Accuracy,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
0,2.8744715054829917,2.81376771365895,0.10431985294117647,20.91211247444153,False,,,1,1801db0c,30cd20598a2d4f7ea9a85c8fd83a6f38,2023-01-30_08-55-21,1675068921,20.91211247444153,2411,ML-RefVm-847530,10.0.0.15,20.91211247444153,0,1,0.006369352340698242
0,2.9164178371429443,2.9513099053326775,0.078125,21.475838661193848,False,0,0,1,1801db0c,30cd20598a2d4f7ea9a85c8fd83a6f38,2023-01-30_08-57-46,1675069066,42.387951135635376,5534,ML-RefVm-847530,10.0.0.15,21.475838661193848,0,1,0.010883092880249023
1,2.624743050219966,2.377220995285932,0.20036764705882354,19.999000787734985,False,0,0,2,1801db0c,30cd20598a2d4f7ea9a85c8fd83a6f38,2023-01-30_08-58-06,1675069086,62.38695192337036,5534,ML-RefVm-847530,10.0.0.15,41.47483944892883,0,2,0.010883092880249023
2,2.0642526500365315,1.9671584507998299,0.41130514705882354,19.32576894760132,False,0,0,3,1801db0c,30cd20598a2d4f7ea9a85c8fd83a6f38,2023-01-30_08-58-26,1675069106,81.71272087097168,5534,ML-RefVm-847530,10.0.0.15,60.80060839653015,0,3,0.010883092880249023
