iterations,train_loss,test_loss,Accuracy,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
0,2.886687110452091,2.8607229905969955,0.10248161764705882,57.990907430648804,False,,,1,a3d69a43,9d5f38e60a774bd5ac76c02d78b1753e,2023-01-30_09-32-20,1675071140,57.990907430648804,19498,ML-RefVm-847530,10.0.0.15,57.990907430648804,0,1,0.0035915374755859375
0,2.9192875319836187,2.9476055537953094,0.08685661764705882,42.843701124191284,False,0,0,1,a3d69a43,9d5f38e60a774bd5ac76c02d78b1753e,2023-01-30_09-37-01,1675071421,100.83460855484009,23273,ML-RefVm-847530,10.0.0.15,42.843701124191284,0,1,0.008562088012695312
1,2.610185281903136,2.348150309394388,0.1953125,34.94156789779663,False,0,0,2,a3d69a43,9d5f38e60a774bd5ac76c02d78b1753e,2023-01-30_09-37-36,1675071456,135.77617645263672,23273,ML-RefVm-847530,10.0.0.15,77.78526902198792,0,2,0.008562088012695312
2,1.6563794870002597,1.3496288411757524,0.5923713235294118,30.356712818145752,True,0,0,3,a3d69a43,9d5f38e60a774bd5ac76c02d78b1753e,2023-01-30_09-38-06,1675071486,166.13288927078247,23273,ML-RefVm-847530,10.0.0.15,108.14198184013367,0,3,0.008562088012695312
