iterations,train_loss,test_loss,Accuracy,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
0,2.8772651541466807,2.8857055411619297,0.09650735294117647,29.427006006240845,False,,,1,b2e21362,b817b4f0542e42e2bbead436dbb9e04d,2023-01-29_18-47-33,1675018053,29.427006006240845,38113,ML-RefVm-847530,10.0.0.15,29.427006006240845,0,1,0.0058667659759521484
0,2.909905241984947,2.9135617648853973,0.08088235294117647,30.91727900505066,False,0,0,1,b2e21362,b817b4f0542e42e2bbead436dbb9e04d,2023-01-29_18-51-50,1675018310,60.344285011291504,43165,ML-RefVm-847530,10.0.0.15,30.91727900505066,0,1,0.013492584228515625
1,2.680824307834401,2.550821668961469,0.11397058823529412,27.96898055076599,False,0,0,2,b2e21362,b817b4f0542e42e2bbead436dbb9e04d,2023-01-29_18-52-18,1675018338,88.3132655620575,43165,ML-RefVm-847530,10.0.0.15,58.88625955581665,0,2,0.013492584228515625
2,2.2838636893852082,2.051205368602977,0.3056066176470588,27.05769371986389,False,0,0,3,b2e21362,b817b4f0542e42e2bbead436dbb9e04d,2023-01-29_18-52-45,1675018365,115.37095928192139,43165,ML-RefVm-847530,10.0.0.15,85.94395327568054,0,3,0.013492584228515625
