iterations,train_loss,test_loss,Accuracy,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
0,2.9187485003003886,2.851678076912375,0.09145220588235294,12.016427040100098,False,,,1,8d3aaa59,4ca34b634128427c8ea24f382625b34b,2023-01-31_07-44-08,1675151048,12.016427040100098,2499,ML-RefVm-847530,10.0.0.15,12.016427040100098,0,1,0.0034630298614501953
0,2.9081035268072988,2.882851067711325,0.07858455882352941,13.965070486068726,False,0,0,1,8d3aaa59,4ca34b634128427c8ea24f382625b34b,2023-01-31_07-45-56,1675151156,25.981497526168823,2499,ML-RefVm-847530,10.0.0.15,13.965070486068726,0,1,0.0034630298614501953
1,2.4538937690211275,2.383208583382999,0.2035845588235294,11.131689071655273,False,0,0,2,8d3aaa59,4ca34b634128427c8ea24f382625b34b,2023-01-31_07-46-07,1675151167,37.1131865978241,2499,ML-RefVm-847530,10.0.0.15,25.096759557724,0,2,0.0034630298614501953
2,2.066217985807681,2.2037954751183007,0.3134191176470588,10.575541496276855,False,0,0,3,8d3aaa59,4ca34b634128427c8ea24f382625b34b,2023-01-31_07-46-18,1675151178,47.68872809410095,2499,ML-RefVm-847530,10.0.0.15,35.672301054000854,0,3,0.0034630298614501953
