iterations,train_loss,test_loss,Accuracy,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
0,2.8260795135124055,2.871542678159826,0.08547794117647059,67.78554105758667,False,,,1,fcd7eafc,cd3c3cc9a6c34d1d8183d48656b4510b,2023-01-30_09-32-27,1675071147,67.78554105758667,19575,ML-RefVm-847530,10.0.0.15,67.78554105758667,0,1,0.0056018829345703125
0,2.8663357332641004,2.6423732673420623,0.09972426470588236,71.68633675575256,False,0,0,1,fcd7eafc,cd3c3cc9a6c34d1d8183d48656b4510b,2023-01-30_09-36-24,1675071384,139.47187781333923,23264,ML-RefVm-847530,10.0.0.15,71.68633675575256,0,1,0.011797666549682617
1,2.3726704307630953,2.2062191261964688,0.29090073529411764,55.44958209991455,False,0,0,2,fcd7eafc,cd3c3cc9a6c34d1d8183d48656b4510b,2023-01-30_09-37-20,1675071440,194.92145991325378,23264,ML-RefVm-847530,10.0.0.15,127.13591885566711,0,2,0.011797666549682617
2,1.4338131733969146,1.0667008196606356,0.6727941176470589,39.0173544883728,False,0,0,3,fcd7eafc,cd3c3cc9a6c34d1d8183d48656b4510b,2023-01-30_09-37-59,1675071479,233.9388144016266,23264,ML-RefVm-847530,10.0.0.15,166.15327334403992,0,3,0.011797666549682617
0,2.882820302364873,2.774619228699628,0.09329044117647059,56.31557822227478,False,0,0,1,fcd7eafc,cd3c3cc9a6c34d1d8183d48656b4510b,2023-01-30_09-39-07,1675071547,290.25439262390137,28214,ML-RefVm-847530,10.0.0.15,56.31557822227478,0,1,0.011898279190063477
1,2.3041106485853007,1.939181222635157,0.3915441176470588,60.744240045547485,False,0,0,2,fcd7eafc,cd3c3cc9a6c34d1d8183d48656b4510b,2023-01-30_09-40-08,1675071608,350.99863266944885,28214,ML-RefVm-847530,10.0.0.15,117.05981826782227,0,2,0.011898279190063477
2,1.4704917622547524,1.0261697488672592,0.7389705882352942,61.739558935165405,False,0,0,3,fcd7eafc,cd3c3cc9a6c34d1d8183d48656b4510b,2023-01-30_09-41-10,1675071670,412.73819160461426,28214,ML-RefVm-847530,10.0.0.15,178.79937720298767,0,3,0.011898279190063477
3,0.645214753408058,0.5511180565637701,0.8501838235294118,52.730122089385986,False,0,0,4,fcd7eafc,cd3c3cc9a6c34d1d8183d48656b4510b,2023-01-30_09-42-02,1675071722,465.46831369400024,28214,ML-RefVm-847530,10.0.0.15,231.52949929237366,0,4,0.011898279190063477
4,0.27921435587546406,0.41521133920725656,0.8837316176470589,48.03776288032532,False,0,0,5,fcd7eafc,cd3c3cc9a6c34d1d8183d48656b4510b,2023-01-30_09-42-50,1675071770,513.5060765743256,28214,ML-RefVm-847530,10.0.0.15,279.567262172699,0,5,0.011898279190063477
5,0.149527417678459,0.3747141781975241,0.9136029411764706,41.31322002410889,False,0,0,6,fcd7eafc,cd3c3cc9a6c34d1d8183d48656b4510b,2023-01-30_09-43-32,1675071812,554.8192965984344,28214,ML-RefVm-847530,10.0.0.15,320.88048219680786,0,6,0.011898279190063477
6,0.08982657706912826,0.2638781421324786,0.9397977941176471,38.3899085521698,False,0,0,7,fcd7eafc,cd3c3cc9a6c34d1d8183d48656b4510b,2023-01-30_09-44-10,1675071850,593.2092051506042,28214,ML-RefVm-847530,10.0.0.15,359.27039074897766,0,7,0.011898279190063477
7,0.05554661337359279,0.27335242488804984,0.9411764705882353,39.339927673339844,False,0,0,8,fcd7eafc,cd3c3cc9a6c34d1d8183d48656b4510b,2023-01-30_09-44-49,1675071889,632.5491328239441,28214,ML-RefVm-847530,10.0.0.15,398.6103184223175,0,8,0.011898279190063477
8,0.048127018846571445,0.2958712989793104,0.9292279411764706,38.59188771247864,False,0,0,9,fcd7eafc,cd3c3cc9a6c34d1d8183d48656b4510b,2023-01-30_09-45-28,1675071928,671.1410205364227,28214,ML-RefVm-847530,10.0.0.15,437.20220613479614,0,9,0.011898279190063477
0,2.8525769523545805,2.6135519532596363,0.10477941176470588,38.70689129829407,False,0,0,1,fcd7eafc,cd3c3cc9a6c34d1d8183d48656b4510b,2023-01-30_09-46-07,1675071967,709.8479118347168,28214,ML-RefVm-847530,10.0.0.15,38.70689129829407,0,1,0.011898279190063477
1,2.230926310314852,1.706649380571702,0.4646139705882353,37.208714723587036,False,0,0,2,fcd7eafc,cd3c3cc9a6c34d1d8183d48656b4510b,2023-01-30_09-46-45,1675072005,747.0566265583038,28214,ML-RefVm-847530,10.0.0.15,75.9156060218811,0,2,0.011898279190063477
2,1.1982302420279558,0.7967284076354083,0.7660845588235294,37.92576265335083,False,0,0,3,fcd7eafc,cd3c3cc9a6c34d1d8183d48656b4510b,2023-01-30_09-47-22,1675072042,784.9823892116547,28214,ML-RefVm-847530,10.0.0.15,113.84136867523193,0,3,0.011898279190063477
3,0.5190713767911873,0.5000308646875269,0.8589154411764706,38.414902687072754,False,0,0,4,fcd7eafc,cd3c3cc9a6c34d1d8183d48656b4510b,2023-01-30_09-48-01,1675072081,823.3972918987274,28214,ML-RefVm-847530,10.0.0.15,152.2562713623047,0,4,0.011898279190063477
4,0.23143591176645428,0.3121265234316097,0.9186580882352942,37.9285774230957,False,0,0,5,fcd7eafc,cd3c3cc9a6c34d1d8183d48656b4510b,2023-01-30_09-48-39,1675072119,861.3258693218231,28214,ML-RefVm-847530,10.0.0.15,190.1848487854004,0,5,0.011898279190063477
