iterations,train_loss,test_loss,Accuracy,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
0,2.920992869956821,2.9285583215601303,0.08869485294117647,17.864174842834473,False,,,1,491e5f47,b12af22ab28e4dfc8458d90b54cc98d5,2023-01-30_10-29-37,1675074577,17.864174842834473,45371,ML-RefVm-847530,10.0.0.15,17.864174842834473,0,1,0.0051229000091552734
0,2.9265800223631016,2.9261482883902157,0.08042279411764706,18.23854684829712,False,0,0,1,491e5f47,b12af22ab28e4dfc8458d90b54cc98d5,2023-01-30_10-30-42,1675074642,36.10272169113159,45325,ML-RefVm-847530,10.0.0.15,18.23854684829712,0,1,0.0036499500274658203
1,2.732378454769359,2.5042113416335163,0.11764705882352941,16.443424701690674,False,0,0,2,491e5f47,b12af22ab28e4dfc8458d90b54cc98d5,2023-01-30_10-30-58,1675074658,52.546146392822266,45325,ML-RefVm-847530,10.0.0.15,34.68197154998779,0,2,0.0036499500274658203
2,2.3638679700739242,2.289148583131678,0.2192095588235294,16.542777061462402,False,0,0,3,491e5f47,b12af22ab28e4dfc8458d90b54cc98d5,2023-01-30_10-31-15,1675074675,69.08892345428467,45325,ML-RefVm-847530,10.0.0.15,51.224748611450195,0,3,0.0036499500274658203
