iterations,train_loss,test_loss,Accuracy,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
0,2.861306115692737,2.821218224132762,0.09926470588235294,67.07222247123718,False,,,1,f9606e70,50da92478dc445908ad3d390540c61cb,2023-01-30_13-44-55,1675086295,67.07222247123718,4877,ML-RefVm-847530,10.0.0.15,67.07222247123718,0,1,0.005425453186035156
0,2.916136895909029,2.9390547976774326,0.08731617647058823,68.73328733444214,False,0,0,1,f9606e70,50da92478dc445908ad3d390540c61cb,2023-01-30_13-46-54,1675086414,135.80550980567932,8962,ML-RefVm-847530,10.0.0.15,68.73328733444214,0,1,0.009728193283081055
1,2.563574000900867,2.3229534485760857,0.27389705882352944,64.21597218513489,False,0,0,2,f9606e70,50da92478dc445908ad3d390540c61cb,2023-01-30_13-47-58,1675086478,200.0214819908142,8962,ML-RefVm-847530,10.0.0.15,132.94925951957703,0,2,0.009728193283081055
2,1.610911791231118,1.3363929425968843,0.5758272058823529,64.93111681938171,False,0,0,3,f9606e70,50da92478dc445908ad3d390540c61cb,2023-01-30_13-49-03,1675086543,264.9525988101959,8962,ML-RefVm-847530,10.0.0.15,197.88037633895874,0,3,0.009728193283081055
0,2.833543941086414,2.829480437671437,0.09972426470588236,45.24327635765076,False,0,0,1,f9606e70,50da92478dc445908ad3d390540c61cb,2023-01-30_13-51-30,1675086690,310.1958751678467,8962,ML-RefVm-847530,10.0.0.15,45.24327635765076,0,1,0.009728193283081055
1,2.4676268521477196,2.38295139985926,0.24448529411764705,42.86428904533386,False,0,0,2,f9606e70,50da92478dc445908ad3d390540c61cb,2023-01-30_13-52-13,1675086733,353.06016421318054,8962,ML-RefVm-847530,10.0.0.15,88.10756540298462,0,2,0.009728193283081055
2,1.8740401571872187,1.7637645847657148,0.4250919117647059,50.87127900123596,False,0,0,3,f9606e70,50da92478dc445908ad3d390540c61cb,2023-01-30_13-53-03,1675086783,403.9314432144165,8962,ML-RefVm-847530,10.0.0.15,138.97884440422058,0,3,0.009728193283081055
3,1.28621158062243,1.0615639721646029,0.6939338235294118,50.31420564651489,False,0,0,4,f9606e70,50da92478dc445908ad3d390540c61cb,2023-01-30_13-53-54,1675086834,454.2456488609314,8962,ML-RefVm-847530,10.0.0.15,189.29305005073547,0,4,0.009728193283081055
4,0.7494219272744422,0.7978592094253091,0.7619485294117647,57.64935326576233,False,0,0,5,f9606e70,50da92478dc445908ad3d390540c61cb,2023-01-30_13-54-51,1675086891,511.8950021266937,8962,ML-RefVm-847530,10.0.0.15,246.9424033164978,0,5,0.009728193283081055
5,0.44257594440497605,0.5995747709975523,0.8419117647058824,43.55426573753357,False,0,0,6,f9606e70,50da92478dc445908ad3d390540c61cb,2023-01-30_13-55-35,1675086935,555.4492678642273,8962,ML-RefVm-847530,10.0.0.15,290.4966690540314,0,6,0.009728193283081055
