iterations,train_loss,test_loss,Accuracy,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
0,2.8937149141349043,2.8562772414263558,0.07674632352941177,76.28587436676025,False,,,1,67f15a90,bf407c57e7394489b2a7c7bd49670f6b,2023-01-30_14-12-54,1675087974,76.28587436676025,26241,ML-RefVm-847530,10.0.0.15,76.28587436676025,0,1,0.00485682487487793
0,2.8541023684482947,2.7709969492519604,0.08501838235294118,74.96309280395508,False,0,0,1,67f15a90,bf407c57e7394489b2a7c7bd49670f6b,2023-01-30_14-19-48,1675088388,151.24896717071533,32459,ML-RefVm-847530,10.0.0.15,74.96309280395508,0,1,0.00948023796081543
1,2.38803544698977,2.1361631014767815,0.27205882352941174,73.09789514541626,False,0,0,2,67f15a90,bf407c57e7394489b2a7c7bd49670f6b,2023-01-30_14-21-01,1675088461,224.3468623161316,32459,ML-RefVm-847530,10.0.0.15,148.06098794937134,0,2,0.00948023796081543
2,1.5849751841788198,1.3154590550590963,0.5914522058823529,72.95487308502197,False,0,0,3,67f15a90,bf407c57e7394489b2a7c7bd49670f6b,2023-01-30_14-22-14,1675088534,297.30173540115356,32459,ML-RefVm-847530,10.0.0.15,221.0158610343933,0,3,0.00948023796081543
0,2.8589547521927776,2.7936643712660847,0.09329044117647059,57.11427187919617,False,0,0,1,67f15a90,bf407c57e7394489b2a7c7bd49670f6b,2023-01-30_14-30-07,1675089007,354.41600728034973,41764,ML-RefVm-847530,10.0.0.15,57.11427187919617,0,1,0.013501882553100586
1,2.3958028625039494,2.460214278277229,0.14246323529411764,65.1267204284668,False,0,0,2,67f15a90,bf407c57e7394489b2a7c7bd49670f6b,2023-01-30_14-31-12,1675089072,419.5427277088165,41764,ML-RefVm-847530,10.0.0.15,122.24099230766296,0,2,0.013501882553100586
2,2.343915822459202,2.3075853516073788,0.19301470588235295,70.87938666343689,False,0,0,3,67f15a90,bf407c57e7394489b2a7c7bd49670f6b,2023-01-30_14-32-23,1675089143,490.4221143722534,41764,ML-RefVm-847530,10.0.0.15,193.12037897109985,0,3,0.013501882553100586
3,2.111256526965721,2.096215430428,0.23667279411764705,64.72220134735107,False,0,0,4,67f15a90,bf407c57e7394489b2a7c7bd49670f6b,2023-01-30_14-33-28,1675089208,555.1443157196045,41764,ML-RefVm-847530,10.0.0.15,257.8425803184509,0,4,0.013501882553100586
4,1.8156038920084636,1.7182111249250525,0.44715073529411764,67.27616047859192,False,0,0,5,67f15a90,bf407c57e7394489b2a7c7bd49670f6b,2023-01-30_14-34-35,1675089275,622.4204761981964,41764,ML-RefVm-847530,10.0.0.15,325.11874079704285,0,5,0.013501882553100586
5,1.838030506582821,2.332190709955552,0.2899816176470588,61.3636155128479,False,0,0,6,67f15a90,bf407c57e7394489b2a7c7bd49670f6b,2023-01-30_14-35-36,1675089336,683.7840917110443,41764,ML-RefVm-847530,10.0.0.15,386.48235630989075,0,6,0.013501882553100586
6,1.711474056337394,1.7186139401267557,0.46139705882352944,43.229971408843994,False,0,0,7,67f15a90,bf407c57e7394489b2a7c7bd49670f6b,2023-01-30_14-36-20,1675089380,727.0140631198883,41764,ML-RefVm-847530,10.0.0.15,429.71232771873474,0,7,0.013501882553100586
7,1.295806277031992,1.1664524779600256,0.6259191176470589,42.73064422607422,False,0,0,8,67f15a90,bf407c57e7394489b2a7c7bd49670f6b,2023-01-30_14-37-02,1675089422,769.7447073459625,41764,ML-RefVm-847530,10.0.0.15,472.44297194480896,0,8,0.013501882553100586
8,0.9568249115756914,0.9915792416123783,0.7054227941176471,43.067768812179565,False,0,0,9,67f15a90,bf407c57e7394489b2a7c7bd49670f6b,2023-01-30_14-37-45,1675089465,812.8124761581421,41764,ML-RefVm-847530,10.0.0.15,515.5107407569885,0,9,0.013501882553100586
