iterations,train_loss,test_loss,Accuracy,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
0,2.8871466365515017,2.8915370913112866,0.08731617647058823,24.494547367095947,False,,,1,2c2a2f4d,3aa01e8df1b441498bfd13c6aaa16a1d,2023-01-30_09-30-02,1675071002,24.494547367095947,19572,ML-RefVm-847530,10.0.0.15,24.494547367095947,0,1,0.005952596664428711
0,2.8950139167262057,2.8573046992806828,0.08639705882352941,26.17404866218567,False,0,0,1,2c2a2f4d,3aa01e8df1b441498bfd13c6aaa16a1d,2023-01-30_09-33-26,1675071206,50.668596029281616,23273,ML-RefVm-847530,10.0.0.15,26.17404866218567,0,1,0.008562088012695312
1,2.506727793637444,2.2786777580485627,0.23207720588235295,23.151244401931763,False,0,0,2,2c2a2f4d,3aa01e8df1b441498bfd13c6aaa16a1d,2023-01-30_09-33-49,1675071229,73.81984043121338,23273,ML-RefVm-847530,10.0.0.15,49.32529306411743,0,2,0.008562088012695312
2,1.8219231320362466,1.655778870863073,0.42693014705882354,21.825047492980957,False,0,0,3,2c2a2f4d,3aa01e8df1b441498bfd13c6aaa16a1d,2023-01-30_09-34-11,1675071251,95.64488792419434,23273,ML-RefVm-847530,10.0.0.15,71.15034055709839,0,3,0.008562088012695312
