iterations,train_loss,test_loss,Accuracy,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
0,2.895295217925427,2.8606570327983185,0.09926470588235294,31.531585454940796,False,,,1,cab39e6c,30cd20598a2d4f7ea9a85c8fd83a6f38,2023-01-30_08-55-53,1675068953,31.531585454940796,2411,ML-RefVm-847530,10.0.0.15,31.531585454940796,0,1,0.006369352340698242
0,2.970169698490816,2.9592987369088566,0.07950367647058823,33.396666288375854,False,0,0,1,cab39e6c,30cd20598a2d4f7ea9a85c8fd83a6f38,2023-01-30_08-57-59,1675069079,64.92825174331665,5546,ML-RefVm-847530,10.0.0.15,33.396666288375854,0,1,0.010217666625976562
1,2.6382696020836924,2.48428817356334,0.19944852941176472,30.559358835220337,False,0,0,2,cab39e6c,30cd20598a2d4f7ea9a85c8fd83a6f38,2023-01-30_08-58-30,1675069110,95.48761057853699,5546,ML-RefVm-847530,10.0.0.15,63.95602512359619,0,2,0.010217666625976562
2,2.149971973662283,1.8560286409714644,0.4071691176470588,30.969568014144897,False,0,0,3,cab39e6c,30cd20598a2d4f7ea9a85c8fd83a6f38,2023-01-30_08-59-01,1675069141,126.45717859268188,5546,ML-RefVm-847530,10.0.0.15,94.92559313774109,0,3,0.010217666625976562
