iterations,train_loss,test_loss,Accuracy,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
0,2.8942495935103474,2.870615903068991,0.08915441176470588,28.863635301589966,False,,,1,1cdbe6bc,1671a31d2051493387823c80b1661686,2023-01-30_10-41-49,1675075309,28.863635301589966,58170,ML-RefVm-847530,10.0.0.15,28.863635301589966,0,1,0.004734992980957031
0,2.8849292970171163,2.892947785994586,0.10294117647058823,26.150845050811768,False,0,0,1,1cdbe6bc,1671a31d2051493387823c80b1661686,2023-01-30_10-45-02,1675075502,55.01448035240173,61706,ML-RefVm-847530,10.0.0.15,26.150845050811768,0,1,0.013056039810180664
1,2.511350056704353,2.417028819813448,0.18658088235294118,25.31916379928589,False,0,0,2,1cdbe6bc,1671a31d2051493387823c80b1661686,2023-01-30_10-45-28,1675075528,80.33364415168762,61706,ML-RefVm-847530,10.0.0.15,51.470008850097656,0,2,0.013056039810180664
2,1.9194403606302597,1.5808945964364445,0.4977022058823529,24.76096487045288,False,0,0,3,1cdbe6bc,1671a31d2051493387823c80b1661686,2023-01-30_10-45-53,1675075553,105.0946090221405,61706,ML-RefVm-847530,10.0.0.15,76.23097372055054,0,3,0.013056039810180664
