iterations,train_loss,test_loss,Accuracy,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
0,2.9012655136631986,2.8713731064515957,0.11121323529411764,44.54493165016174,False,,,1,e733f5bf,b49dfbc8d72d427ea34e92e24b76509b,2023-01-30_08-55-27,1675068927,44.54493165016174,2413,ML-RefVm-847530,10.0.0.15,44.54493165016174,0,1,0.005101919174194336
0,2.81546417872111,2.5448412334217743,0.11443014705882353,43.84111714363098,False,0,0,1,e733f5bf,b49dfbc8d72d427ea34e92e24b76509b,2023-01-30_08-58-09,1675069089,88.38604879379272,5532,ML-RefVm-847530,10.0.0.15,43.84111714363098,0,1,0.01181483268737793
1,2.3170064757851994,1.9609683261198156,0.36121323529411764,43.06183624267578,False,0,0,2,e733f5bf,b49dfbc8d72d427ea34e92e24b76509b,2023-01-30_08-58-52,1675069132,131.4478850364685,5532,ML-RefVm-847530,10.0.0.15,86.90295338630676,0,2,0.01181483268737793
2,1.2530857745338888,1.0350428328794592,0.7017463235294118,43.931132316589355,False,0,0,3,e733f5bf,b49dfbc8d72d427ea34e92e24b76509b,2023-01-30_08-59-36,1675069176,175.37901735305786,5532,ML-RefVm-847530,10.0.0.15,130.83408570289612,0,3,0.01181483268737793
0,2.8653078219469856,2.851057725794175,0.11029411764705882,34.82718062400818,False,0,0,1,e733f5bf,b49dfbc8d72d427ea34e92e24b76509b,2023-01-30_09-01-43,1675069303,210.20619797706604,2415,ML-RefVm-847530,10.0.0.15,34.82718062400818,0,1,0.004799365997314453
1,2.2234121093563006,1.8863099462845747,0.3391544117647059,31.09857988357544,False,0,0,2,e733f5bf,b49dfbc8d72d427ea34e92e24b76509b,2023-01-30_09-02-14,1675069334,241.30477786064148,2415,ML-RefVm-847530,10.0.0.15,65.92576050758362,0,2,0.004799365997314453
2,1.3882187791899139,1.2059131580240585,0.6636029411764706,30.957677125930786,False,0,0,3,e733f5bf,b49dfbc8d72d427ea34e92e24b76509b,2023-01-30_09-02-45,1675069365,272.26245498657227,2415,ML-RefVm-847530,10.0.0.15,96.8834376335144,0,3,0.004799365997314453
3,0.7321435832509807,0.8231938235899982,0.7913602941176471,37.91993761062622,False,0,0,4,e733f5bf,b49dfbc8d72d427ea34e92e24b76509b,2023-01-30_09-03-23,1675069403,310.1823925971985,2415,ML-RefVm-847530,10.0.0.15,134.80337524414062,0,4,0.004799365997314453
4,0.3734432286491581,0.6096952785463894,0.8561580882352942,33.08368372917175,False,0,0,5,e733f5bf,b49dfbc8d72d427ea34e92e24b76509b,2023-01-30_09-03-56,1675069436,343.26607632637024,2415,ML-RefVm-847530,10.0.0.15,167.88705897331238,0,5,0.004799365997314453
5,0.27212220766380724,0.3757770114085254,0.9048713235294118,30.4419686794281,False,0,0,6,e733f5bf,b49dfbc8d72d427ea34e92e24b76509b,2023-01-30_09-04-27,1675069467,373.70804500579834,2415,ML-RefVm-847530,10.0.0.15,198.32902765274048,0,6,0.004799365997314453
6,0.1601375133967867,0.4821172005989972,0.8910845588235294,27.191665649414062,False,0,0,7,e733f5bf,b49dfbc8d72d427ea34e92e24b76509b,2023-01-30_09-04-54,1675069494,400.8997106552124,2415,ML-RefVm-847530,10.0.0.15,225.52069330215454,0,7,0.004799365997314453
7,0.13593639353034542,0.5018705944804585,0.8929227941176471,24.94006323814392,False,0,0,8,e733f5bf,b49dfbc8d72d427ea34e92e24b76509b,2023-01-30_09-05-19,1675069519,425.8397738933563,2415,ML-RefVm-847530,10.0.0.15,250.46075654029846,0,8,0.004799365997314453
8,0.11733683761136204,0.35210025748785806,0.9264705882352942,24.77029514312744,False,0,0,9,e733f5bf,b49dfbc8d72d427ea34e92e24b76509b,2023-01-30_09-05-44,1675069544,450.61006903648376,2415,ML-RefVm-847530,10.0.0.15,275.2310516834259,0,9,0.004799365997314453
