iterations,train_loss,test_loss,Accuracy,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
0,2.880990131228578,2.8727598611046288,0.08547794117647059,34.03442025184631,False,,,1,bdf7d6c7,74cc7a3ead9c4759bda6ccd1240fa94d,2023-01-30_08-56-09,1675068969,34.03442025184631,2335,ML-RefVm-847530,10.0.0.15,34.03442025184631,0,1,0.0036056041717529297
0,2.9250345463846243,2.901471222148222,0.08318014705882353,33.36133670806885,False,0,0,1,bdf7d6c7,74cc7a3ead9c4759bda6ccd1240fa94d,2023-01-30_08-58-34,1675069114,67.39575695991516,2415,ML-RefVm-847530,10.0.0.15,33.36133670806885,0,1,0.004799365997314453
1,2.475346565246582,2.2793998578015495,0.28952205882352944,32.298954248428345,False,0,0,2,bdf7d6c7,74cc7a3ead9c4759bda6ccd1240fa94d,2023-01-30_08-59-07,1675069147,99.6947112083435,2415,ML-RefVm-847530,10.0.0.15,65.66029095649719,0,2,0.004799365997314453
2,1.7236634516248517,1.4074545046862434,0.5762867647058824,34.8854398727417,False,0,0,3,bdf7d6c7,74cc7a3ead9c4759bda6ccd1240fa94d,2023-01-30_08-59-41,1675069181,134.5801510810852,2415,ML-RefVm-847530,10.0.0.15,100.54573082923889,0,3,0.004799365997314453
